Unnamed: 0,Tweet,Date,Username,Hashtags,Category
421,how can we BBMP does not have the will. Waste segregation at home is a distant dream BBMP dilly-dallying on implementation. BWSSB does not want to stop sewage entering our water bodies. Should be happy to retain 193rd position next year,2020-01-01 17:03:15+00:00,brvmama,,Water
422,"Complaint are not being addressed by #bwssb , there is stinking roads , dug up places and corrupt officials. Get it right sir.",2020-01-01 14:58:46+00:00,manjeshca,#bwssb,Water
423,"@BBMPSWMSplComm @BBMPCOMM Gubbalala road ward 184/197 is looking like a construction/war zone. Dug up everywhere-thanks to BBMP BWSSB Jio, Airtel (who else?), concrete boulders, garbage, 2ft high drainage on the road. Pls do something, we are being neglected for long. @Gubbalalas",2020-01-01 11:23:30+00:00,Kanakapura_Road,,Water
424,"@bwssbchairman mariyappanapalya ward no.98, 10th main, bwssb tank water leakage from 3 days, no action taken inspite of informing the people at bwssb office",2020-01-01 05:30:34+00:00,tell2yhr,,Water
425,@chairmanbwssb @bwssbchairman This is how the bwssb has been playing around. ,2020-01-01 01:38:14+00:00,Vikrammailar,,Water
426,"@chairmanbwssb There was no follow up yet , just http://FYI.You can think of our plight , if complaint raised by Chairman of BWSSB handle is not being addressed.",2019-12-31 11:40:37+00:00,deepakmca05,,Water
427,"Amazing stories last year published and welly accepted by BM Readers.Because of BM's publishing many issues viz Garbage,BWSSB sewage ,and techies problems taken care by the authorities should be http://appreciable.BM's name is very catchy and opt for the city 's reflection.",2019-12-31 10:22:10+00:00,write2ragavan,,Water
428,My online complaint to BWSSB Chairman on 21/12/2019 regarding very low pressure &amp; short duration supply of water to whole of HBR Layout was misinterpreted. BWSSB bill collector comes asking me about billing complaint reported to chairman. Is my complaint sidelined? @chairmanbwssb,2019-12-31 09:26:56+00:00,GeorgeKx4,,Water
429,"Acc to you Mys is 10yrs behind Indore in best Urban Gov practices. As a resident of Blore I can vouch that the infamous BBMP may be 30 years behind Indore in Urban governance, waste mgmnt road infra etc. Only God can save Blore from corrupt mafia triumvirate of BBMP, BDA & BWSSB",2019-12-31 09:04:34+00:00,SURESHSAKARAYAP,,Water
430,"In Bengaluru, the bwssb supplies treated water from city STPs. This is not potable water, but suitable for gardening, road / vehicles cleaning.",2019-12-31 05:25:08+00:00,Equateall,,Water
431,@CPBlr @jointcptraffic @DCPTrEastBCP @acpcentraltrf @blrcitytraffic @BlrCityPolice @chairmanbwssb @BBMPCOMM @BBMP_MAYOR ಸರ್ ಸಿ.ವಿ.ರಾಮನ್ ರಸ್ತೆಯ BHEL ಸರ್ವೀಸ್ ರಸ್ತೆಯಲ್ಲಿ Bwssb ನೀರು ಸೋರಿ ದಾರಿ ಗುಂಡಿಯಾಗಿ ಸಂಚಾರಕ್ಕೆ ತೊಂದರೆ ಯಾಗುತ್ತಿದೆ #ಸರಿಪಡಿಸಿ,2019-12-31 05:24:34+00:00,ssnagartrfps,,Water
432,The real enemy is the government. The BBMP and the BWSSB. I find it strange that you’ll are almost silent against them and raise your voices only against pubs and establishments.,2019-12-31 05:17:41+00:00,hariharablr,,Water
433,@chairmanbwssb Regarding a complaint registered on website with docket no : BWSSB-2019-12-28-82687. No action taken so far. This issue is there for so long unresolved.,2019-12-30 18:54:46+00:00,arun11252,,Water
434,"Since a year we are requesting BBMP/BWSSB for Drainage&amp; Sewerage line for Byadarahalli 'C"" Street, Ward #61 Bangalore 560046, no results",2019-12-30 18:16:58+00:00,behuman13950998,,Water
435,Absolutely - so make the BBMP and BWSSB accountable for their duties...And then dictate terms to pvt sector...We all know the former is not possible and does not get the kind of political mileage the latter has..,2019-12-30 17:19:34+00:00,shenoyr,,Water
436,Citizens pay BBMP and BWSSB taxes...,2019-12-30 17:15:55+00:00,shenoyr,,Water
437,Let BBMP and BWSSB first provide basic infra in the city...That is more important than this local name boards thing....Which is only an tactic to divert attention from non performance on several counts...,2019-12-30 17:15:09+00:00,shenoyr,,Water
438,"ಸರ್ವಜ್ಞನಗರ ಕ್ಷೇತ್ರದ ಕೆ ಜಿ ಹಳ್ಳಿ ವಾರ್ಡ್ 30 ರಲ್ಲಿ ದಾಖಲೆ ಸಲ್ಲಿಸಿದ ವಾರ್ಡ್ ಜನತೆಗೆ ಉಚಿತವಾಗಿ #BWSSB ಕಡೆಯಿಂದ ನೀರಿನ ಮೀಟರ್ ಯಂತ್ರಗಳನ್ನು ಬ್ಲಾಕ್ ಉಪಾಧ್ಯಕ್ಷರಾದ ""ನಾರಾಯಣ ಯಾದವ್"" ಹಾಗೂ ವಾರ್ಡ್ ಅಧ್ಯಕ್ಷರಾದ ""ಶಶಿಕುಮಾರ್"" ರವರು ವಿತರಿಸಿದರು. #SarvagnaNagarConstituency #KJGeorge #Ward30 #BWSSB @thekjgeorge",2019-12-30 12:47:20+00:00,INCSarvagna,#BWSSB #SarvagnaNagarConstituency #KJGeorge #Ward30 #BWSSB,Water
439,"Please visit once to office sir, lets discuss on it, as near Assiotation nows the process, as last govrement i have taken special approval from bwssb completed work from city collage to vasanthapura main road as trying my best to serve the people ,",2019-12-30 12:35:10+00:00,ShobhaGowdainc,,Water
440,@BBMPCOMM @IChangeMyCity @chairmanbwssb @bwssbchairman nobody has come to repair the manhole opp jamai masjid road near delhi biryani cafe behind taj hotel &amp; fix pipe line on urgent basis I heard no proper service done by bwssb peoples Follow map. https://maps.app.goo.gl/uLVGEGQTx2CiB2sY9,2019-12-30 11:08:43+00:00,mudumatrix,,Water
441,"Ladies and Gents, the wait is finally over! I present to you my EP #REALMS dropping in less than 48hours!! Pre-add/pre-save link here https://music.empi.re/realms #RealmsEP",2020-09-08 17:08:59+00:00,wandecoal,#REALMS #RealmsEP,Water
442,"@BBMPCOMM @timesofindia @MirrorNow @NewIndianXpress @VoiceOfHoramavu @helpgnrgarden pl visit Babusapalya main rd 2c its pathetic conditions post diggings by BWSSB. Flying dust has badly affected all residents, unbearable. Pl asphalt the middle of the Rd as temp measure. Urgently",2019-12-30 11:00:05+00:00,pkpani1,,Water
443,"Thank you @chairmanbwssb .But we have been raising this issue with BWSSB for last 2 years.If you get involved , this may get fixed for ever.",2019-12-30 08:57:40+00:00,deepakmca05,,Water
444,#BWSSB officials attributed the delay to a mismatch between funds sought and received ,2019-12-30 06:38:58+00:00,THBengaluru,#BWSSB,Water
445,"2/2 . We need a permanent solution for the sewage issue as it’s always there , every week after BWSSB sometimes cleans it . ",2019-12-30 06:20:16+00:00,deepakmca05,,Water
446,Ward 198 vajarahalli kanakapura road AE: Rangappa AEE: Chandrashekar. Area name Balaji Layout The ward comes under R R Nagar as far as Bwssb is concerned this comes under bommanahalli ,2019-12-30 06:09:29+00:00,hemmigepura,,Water
447,"Passing the buck BESCOM, BBMP, BWSSB and the forest department – who will bell the cat? https://www.mangalorean.com/passing-the-buck-bescom-bbmp-bwssb-and-the-forest-department-who-will-bell-the-cat/ via @MangaloreanNEWS @BBMP_MAYOR",2019-12-30 02:55:41+00:00,Benhur12781,,Water
448,"Passing the buck BESCOM, BBMP, BWSSB and the forest department – who will bell the cat? https://www.mangalorean.com/passing-the-buck-bescom-bbmp-bwssb-and-the-forest-department-who-will-bell-the-cat/ via @MangaloreanNEWS",2019-12-30 02:55:08+00:00,MangaloreanNEWS,,Water
449,@jointcptraffic @DCPTrEastBCP @acpcentraltrf @chairmanbwssb @BBMPCOMM @BBMP_MAYOR ಶ್ರೀ ಸರ್ಕಲ್ ಮಾರಮ್ಮ ದೇವಸ್ಥಾನದ ಬಳಿ(ಟಾಟಾ ಇನ್ಸ್ಟಿಟ್ಯೂಟ್ ಬಳಿ) #Bwssb ನೀರು ಸೋರಿ ದಾರಿಯಲ್ಲಿ ಭಾರಿ ಗಾತ್ರ ಗುಂಡಿಯಾಗಿ ಸಂಚಾರಕ್ಕೆ ತೊಂದರೆಯಾಗುತ್ತಿದೆ ಸರಿಪಡಿಸಿ ,2019-12-30 02:42:39+00:00,ssnagartrfps,#Bwssb,Water
450,"BWSSB has taken several infrastructure development/improvement works. Utmost care is taken while executing these works. If any lapses observed like not using of safety gear/equipments, the same shall be reported with location and site photographs to BWSSB whatsapp no. 8762228888.",2019-12-29 19:55:29+00:00,GopinediN,,Water
451,"As budget is approved long back due to technical and Survey issue delay with work bcs required Noc from bwssb as we have Cauvery pipe line connects to the road and BDA haven't hand Overed to bbmp along with iskon, so will make sure to Start Road with in 2-3 Months",2019-12-29 16:27:30+00:00,ShobhaGowdainc,,Water
452,"It's not that they don't know. They are paid from our tax money to tweet and show off that they are doing something. BBMP, KSPCB and BWSSB have to be at the top of the most corrupt and inefficient organisations in the world.",2019-12-29 14:48:44+00:00,reeteshr08,,Water
453,"Ayyappa Infrastructure Pvt Ltd, a #BWSSB contractor at HSR Sector 4 has been penalised for discharging sanitary waste from workers’ sheds directly into the storm water drain &amp; for non segregation of food waste. It is building an STP plant for BWSSB. #SwachhSurvekshan2020Bengaluru",2019-12-29 10:17:02+00:00,BBMPSWMJtComm,#BWSSB #SwachhSurvekshan2020Bengaluru,Water
454,Neither the 'manager' Nagaraj nor the BWSSB who has been informed have turned off the water and it continues to flood the streets. So much for water shortage and conservation efforts on the part of the government.,2019-12-29 08:30:43+00:00,amrithaskumar91,,Water
455,Neither BBMP or BWSSB has responded. The contractors in fact covered the broken pipe and moved on down the road. The heights of callousness and inefficiency. (2) ,2019-12-29 08:30:43+00:00,amrithaskumar91,,Water
456,"With BWSSB Laying UGD lines and BMRCL carrying our metro work at Potter town, the stretch of pottery town has become a pathetic state with everyday accidents and increase is dust. @santwana99 @iffathfathima6 @chairmanbwssb @cpronammametro https://www.newindianexpress.com/cities/bengaluru/2019/dec/29/too-much-infra-work-leaves-pottery-town-residents-in-a-wobble-2082317.html",2019-12-29 01:29:49+00:00,XpressBengaluru,,Water
457,"@chairmanbwssb Sir, can you please provide link of the order/notification number BWSSB/C/EIC/5111/19-20 dated 20th Dec? I could not find it on your site.",2019-12-28 19:46:14+00:00,eyzberg,,Water
458,On behalf of residents near Jeevanbhima Nagar BWSSB Water Tank area.... Can we get your response please on this matter,2019-12-28 02:26:04+00:00,AshrayaAptsBlr,,Water
459,"This is hilarious, befitting #BBMP's unmatched reputation.Bring #bwssb on board and nobody can beat them on potential to create mayhem.",2019-12-28 01:36:03+00:00,SelfDoubtist,#BBMP #bwssb,Water
460,Due to Bwssb work it might be happened. Now it's clear,2019-12-28 01:35:12+00:00,ssnagartrfps,,Water
461,Citizens to get ‘Namma Bengaluru’ app by Jan 2020 #UrbanUpdate #News #NammaBengaluru #BBMP #BMRCL #BWSSB #BDA #Bescom #BMRDA #banglore @bwssbchairman @BDABangalore @cpronammametro Read more about it at:,2019-12-27 11:15:33+00:00,urbanupdatemgzn,#UrbanUpdate #News #NammaBengaluru #BBMP #BMRCL #BWSSB #BDA #Bescom #BMRDA #banglore,Water
462,The future is now. Get ready for #GalaxyZFold2 – the phone that is designed to change the shape of the future. Which feature are you most excited about? Register now: https://bit.ly/2YQHu2b #Samsung,2020-09-01 15:45:00+00:00,SamsungIndia,#GalaxyZFold2 #Samsung,Water
463,"hello sir, the biggest issue that citizens in Bengaluru face daily, is the traffic jams due to construction of white-topping roads, Tendersure, BWSSB digging, and laying of pipes. Why is there not a dedicated twitter handle for Roads and related information, with clear timelines?",2019-12-27 09:20:19+00:00,KayzerSoze,,Water
464,#BWSSB missing again in action,2019-12-27 02:15:40+00:00,harishgbhat,#BWSSB,Water
465,"Domlur ward residents are unhappy the way bwssb works . These are the snap shots sent to me by the residents, bwssb is colluded with water tank mafia @bwssbdirector @bwssbchairman @chairmanbwssb @BBwssb @BJP4Karnataka @CMofKarnataka @Office_of_BSY @cskarnataka @cskarnataka",2019-12-27 00:50:38+00:00,CrGundanna,,Water
466,"Good , you are creating app for all departments . We need single spoc owner for BBMP , BWSSB , BESCOM , BTP for BLR . Simple example we cannot install a new electric pole in street at Blore . This is reality of Blore limits , we need all civic owners under 1 umbrella .",2019-12-26 18:17:32+00:00,sri16587,,Water
467,"BWSSB has taken several infrastructure development/improvement works. Utmost care is taken while executing these works. If any lapses observed like not using of safety gear/equipments, the same shall be reported with location and site photographs to BWSSB whatsapp no. 8762228888.",2019-12-26 17:59:56+00:00,Darshan20947690,,Water
468,Pls add BWSSB also,2019-12-26 15:44:41+00:00,Manjuna95473024,,Water
469,No bwssb? @chairmanbwssb,2019-12-26 12:54:44+00:00,Indiankh,,Water
470,Sir bwssb?,2019-12-26 11:41:58+00:00,harishgbhat,,Water
471,And there is BWSSB to look over it ,2019-12-26 08:23:18+00:00,immanojv,,Water
472,"@CMofKarnataka@bwssbchairman since last 15 days sewage is flowing out on the road (20th Cross Road, off 4th Main, Sector 7, HSR Layout (opp to BBMP Park). Repeated calls to BWSSB AE office in HSR Layout has not seen any response.",2019-12-26 04:45:19+00:00,RAJESHPRASAD22,,Water
473,"@bwssbchairman since last 15 days sewage is flowing out on the road (20th Cross Road, off 4th Main, Sector 7, HSR Layout (opp to BBMP Park). Repeated calls to BWSSB AE office in HSR Layout has not seen any response. Will BWSSB only respond if the TV media get on the scene??",2019-12-26 04:45:18+00:00,RAJESHPRASAD22,,Water
474,One stop complaint box to cover all the agencies #BBMP #BESCOM #BWSSB #BMRCL #BDA #BMRDA running Bengaluru and serving its 13+ million residents .. Way to goo @BBMPCOMM Please also include #BTP and #TC also @BangaloreRepair @CA4Blr @citizensforblr @WFRising,2019-12-26 04:18:54+00:00,NammaBengaluroo,#BBMP #BESCOM #BWSSB #BMRCL #BDA #BMRDA #BTP #TC,Water
475,"ಜಲಮಂಡಳಿಯಲ್ಲಿ ನೇಮಕಾತಿ ತಾರತಮ್ಯ, ಹೊರಗುತ್ತಿಗೆಗೆ 740, ನೇರ ನೇಮಕಾತಿಗೆ 361 ಹುದ್ದೆ | ಸರ್ಕಾರದ ವಿರುದ್ಧ ನೌಕರರ ಆಕ್ರೋಶ #BWSSB #Recruitment #Partiality",2019-12-26 03:53:30+00:00,VVani4U,#BWSSB #Recruitment #Partiality,Water
476,"ಜಲಮಂಡಳಿಯಲ್ಲಿ ನೇಮಕಾತಿ ತಾರತಮ್ಯ, ಹೊರಗುತ್ತಿಗೆಗೆ 740, ನೇರ ನೇಮಕಾತಿಗೆ 361 ಹುದ್ದೆ | ಸರ್ಕಾರದ ವಿರುದ್ಧ ನೌಕರರ ಆಕ್ರೋಶ #BWSSB #Recruitment #Partiality http://bit.ly/2t5wdhO",2019-12-26 03:53:25+00:00,DighvijayNews24,#BWSSB #Recruitment #Partiality,Water
477,@bwssb We residents of Hanifia Masjid Rd 1st cross Kushalnagar surviving without water for 3 days since on Monday water was not released and we kept on waiting til late night. We Complained but not responded yt. Look into the issue. ,2019-12-25 19:39:45+00:00,Khurshi86342242,,Water
478,BWSSB and Bescom need to work in tandem to finish this work. Else it will be dig-break-blame-escalate-fix in a continuous loop,2019-12-25 17:08:31+00:00,Ratpk3,,Water
479,Only 300 mtrs completed #Gearschool from AET jn towards New horizon jn remaining 1KM pending. Looking at the progress there is no way BWSSB will complete another 2 months. This should be driven from office more effectively to hold concerned more accountable on progress.,2019-12-25 16:35:34+00:00,Dkhallirising,#Gearschool,Water
