tweet,civic_issue
"WHF?? T:SCC killed Derek Reese (Brian Austin Green), I actually liked that character! ",0
equinux.com just crashed safari tks you! ,0
&quot;fire of anatolia&quot; is fired... costumes are destroyed... it's so poor situation ,0
"8:00am typical British morning. Cold, wet, road full of miserable angry drivers..... good times! I need a holiday ",0
"really now, time for sleep.  dreaming of my city, more tattoos, and other great things.  waking up to early morning sociology ",0
"Just bought Sour gummi worms, peach gummi O's, and cheeto puffs... AND a 44 ounce soda... I'm such a fat ass  Had a huge dinner too.",0
"@Tubeyornot2B you and me both. I thought I found a tweetheart, but I guess not.  so the search continues.. :-\",0
"@Pixie_Anna scroll back a few hours, you missed a whole lotta Jon ",0
@CyFyre no   finished two years then had twinzzzzzzzzzzz,0
Missed #24 and #the hills  now I have to catch up tomor.. But I have Real Housewives ugh I need to figure out my priorities,0
"Oh, and it's officially my birthday. Happy 23rd birthday to me! *looks around* Yet no one is here to wish it to me  Erik's in bed.",0
Needs the motivation to get dressed and go to work I hate training ,0
Didn't make it by here today.   They are saying we will have snow tomorrow. WTF?  It is Tennessee.  It doesn't even snow here in winter.,0
I just had two people stop following me ,0
Tried to fix hubby's computer. It didn't come with disks and now windows key won't work.  might have to buy it (like we can afford that),0
@V3events  no way!?  Ur at a game right now!? ,0
It seems that Twitter lost some updates yesterday - again!!  #twitter #fail,0
my paronychia hurts ,0
http://twitpic.com/2y4vn - remember these days? neither do i. siiiiike. i miss my old body  someday soon u shall be miiiiine.,0
back @ work. Had a bad start of day almost falling down the stairs  Not enjoying work yet...,0
i &lt;3 CIGS..RIP ,0
"i'm up, so much paperwork to do today. `n i'm kinda getting sick  not fun",0
Just did 5km on the tready and want to die... I'm not built for running... ,0
@un1xnut if only I didn't work an evening/night job ,0
Need's help with this anxiety crap ,0
@CHASEBOOGIE lol dont ask i was being nice given a ride shit started bar b cueing on the freeway  lmao i been had mine ready,0
"@azraeel Got home after 10 in the end, back in for a 9am start aswell ",0
throat is so raw she cannot sleep....  ,0
// :T I just asked my friend what piglet was (winnie the pooh.) ....seriously guys what is it ,0
i burnt my tongue on miso soup today ,0
had the worst dream abt some turd face ex.. ugh. it was awful. ,0
Longing to own a sewing machine! My Birthday is too far away! ,0
I havent slept a wink... Severe Insomnia... Arghhhh... Why!!! ,0
@TerryFree Lol byeee time to go ,0
"@Skunkie Sorry, I guess sarcasm is hard to show in 130 characters.  ",0
"just microwaved a kashi chicken and spinach thing, and put in the Milk dvd. anyone seen it? i bet it's good. i still havent seen slumdog ",0
Just got up i have to watch my lil' bro's ... Mom is at work ,0
oh god one of the teachers here gave me a rotten gogoma to eat.. and i'm so hungry i'm trying to eat around the bad parts  HAHAHAHA,0
Still a got headache  . Getting ready for work,0
"has to flip his lifestyle around, goodbye to sleeping in  and hello work at 6am!",0
@EvilUnicorn will do  &lt;3,0
"@honeyortar the hinge broke  it works, just doesn't open smoothly and it's pissing me off. I dunno I'll see if it can be fixed first.",0
Damn it. I hate this stage of the breakup process. I miss the boy.  We had just fallen in love. DAMN IT. WHY???!!!  Poop.,0
@rachaelyamagata You were amazing Rach! Thank you for the music! I waited outside but you never showed up!  There's always the next album!,0
@Nightwyrm no not yet ,0
i ate so many cookies that I think I'm hallucinating... ,0
i don't wanna go to work i wanna go to bed! ,0
So much for th paper.  i just woke up from my nap ,0
@rampantheart can do everything except add a twitter field in the comment.. ,0
"I found my MADDEN '08!  in '09  ...oh well, I say Old is New Again!",0
is missing his favourite friend ,0
@BrandzHD TAKIN A BREAK FROM THE CLUBS PLEASE DONT TELL ME WHERE U AT ,0
"I don't want to talk to advisors, they don't advise, the judge your arse off ",0
down to 2 packs of moroccan mint tea...and a whole truckloads of kenyan tea. ,0
@idolette @marissatastic - I'm so sad about the House episode tonight  but bigger &amp; better things (damn that Taub LOL),0
@choclatdrop404 he's not paying me any attn ,0
@shalinique For saying 2 may change up ur twitter game I like u just the way u r on here ,0
@Gen_Marie  I hope we can fix you in California at least.....,0
@oishiieats ,0
I'm Not There is on HBO in 30 minutes! Got excited then remembered I should get some sleep tonight. And why is it not on again soon? Sad ,0
Too tired to leave bed. ,0
@adreamforsteph ok House was sad. ,0
"ooh...hungry... before anything creeps out of the kitchen with legs...and/or arms...*attacks fridge* ah, cold chicken how exciting ",0
@junebugg15  I had to super glue my shoe!! Lol,0
owwwwww!!!  What a doozy of a headache.  2 tablets later and it has only taken  off a slight edge ,0
Only two more days until holidays! All my friends are in public schools so we can't hang out on Thursday  THEN DISNEYLAND OMG.,0
Finds her mom rly annoying. I need to detox and do an H2O day. My skin is shitting. ,0
I'm off to bed... way to late... will likely be a sac a shit at work tomorrow.  ,0
"@ylizabeth because you died, and i never see you. ",0
@kcarruthers I'm only 540 years old in pixie years. ,0
body clock still up the chuffer..note never ever stay up late again -also afro is back ,0
stupid thing wont let me get into my old twitter page so i had to make a new one ,0
I am soooo tired @ work ,0
Txt-Chat with Jake. Lmfao. Its Frikkin Awesome! I Miss This Effin Boy So Much.  Awww. Hoping You Would Come Back Here Na! ) xxxx,0
@kristinfinley ur phone and its breaking disease has spread to my phone it doesnt ring any more  just flashes agh only one moth till a ...,0
won't be doing the Frank Morgan race ,0
@CHRISDJMOYLES I'm not excited as I live in Wales ,0
"blahhh, my throat is sore &amp; i keep coughing. i hate being sick ",0
"I'm sitting up, unable to sleep ",0
"Motivated to sleep, but I'm feeling quite icky. ",0
"Oh dear, all the pups died 1 by 1 last night, perhaps it was because Princess rejected them ",0
I am going to be 30 in a month...  Ugh ,0
3 in the morning and I can't sleep. ,0
"@scarletjac thanks, I know that video is harrowing, especially the last 2 minutes  I must admit I cried",0
"Just wrote a 2 pg paper n 30 min, studied n now off 2 bed. Gotta wake up n 3 hours. OH JOY!  Nite all!",0
beginning to enjoy lazy town - oh dear ,0
or should i say my brain needs to optimise my neural search pathways to find my muscles again ,0
I cried when I heard the girl from Tracy was found today. It was soooo sad   May god bless Sandra Cantu.,0
@gmg2001 lol omg don't tempt me! I just started p90 2 hours ago. I need to at least be good for a day! shoulda asked me yesterday ,0
Had a moment with run fatboy run ,0
"haven't even had time to twitt theese last few days, insane! ",0
"@Wyldceltic1 oh man, it was the most sad ever. ",0
Twitter woke me up ,0
@SpazMoraz get up lady! See you in work ... Boohoo ,0
Something got into my eye...now its itchy. aw. ,0
@mrskutcher I was just thinking that today - how deprssing it all is!  Makes us appreciate life more.,0
@keelybin Ermmm not really. It's hearing the dreaded alarm clock ,0
@cannibaleyes I as bowling and the shit ripped ,0
"@EIsie Mate that's rubbish  10pt hug. Tom covered in spots and obviously not happy, but Doc says it's nothing 'bad'. Tell that to Tom...",0
@Warlach Curse ye!! Have fun at it. I miss doing online PR for Paramount Pics ,0
"ugh, just read on #CNN that they found the Cantu girl's body in a pond near their home. How terrible for her family ",0
Can't sleep. It's 2:05am--Ugh!!! I'm not even sleepy ,0
"How sad, I did not know Andy Hallet died  http://tinyurl.com/dhq7xv",0
... or so I thought....  ,0
"@markress understand that, we are all busy. I can only tweet after work. ",0
@samsungimaging better get your auto feature ironed out. that blast of advertisements was nothing less than industrial strength spam! ,0
"@TexasVegetarian Oh, God, ow.  That must have hurt like a bitch.  ",0
"Up and showered, now to get dressed for the late shift lollypop ",0
@GillianMe Yeah he was ,0
"really now, time for sleep. dreaming of my city, more tattoos, and other great things. waking up to early morning sociology ",0
@dougiemcfly hey saw u guys play @ pushover..didn't get 2 meet u tho cuz of th HUGE line  i was very upset lol..a msg would make up 4 it!,0
Good morning... I wish the weather was as good as in Germany today ,0
I wish we had a Dunkin Donuts in Holland  Today my moms back from Japan. Can't wait to see her!,0
Sooooooo busy right now. Have a lot of custom orders to catch up on! Haven't blogged since the 31st.  There aren't enough hrs in a day! ;),0
right got a stinking headache but I need to run I'm not a happy bunny ,0
"sorry, I should say that this vid hits you hard, please beware the last 2 minutes especially  http://www.youtube.com/watch?v=EUJSME0TORw",0
Wondering why gamebattles is down  http://bit.ly/qZuUY,0
Too much traffic on the A2  Can't wait till all 10 lanes are ready ... 2010?,0
slept for 11 hours.. had been awake since 5.30am yesterday..  and still i was late for the exam  gotta wake up at 5 tomoro onwards ,0
Almost finished with new moon.... If I didn't have to work tomorrow I would totally finish it tonight! Geez... ,0
Ok wonder why twitpix isn't an option for this new phone I got?! I can't win! I'll leave the photos to my cuz I guess... ,0
they usually make me Zzzz... but not today ,0
My Macbook just froze. Luckily I was able to take a screen shot of my paper and retyped the end of it. I submitted my paper 1 min. late. ,0
"@rougeforever I've just been faffing  Actually, reading; which is work but doesn't feel productive.",0
@thecampingforum if the forcasters are to be believed we'll be lucky of it lasts till this afternoon ,0
@babybazooka i do too...but it's hard ,0
"@CherylTheLibr_n Thanks for the Rebuilders/Rebuilding tip.  She's trying to help her mom thru a divorce, and herself thru a breakup.  ",0
Left head phone has died this morning. 1 head phone to keep me company on my journey ,0
@meganh93 same it has been drizzling all day  if u are going to rain might as well pour.,0
i cant sleep ugghhh ,0
just got to work and am so ravenous have eaten my gipton steak &amp; branston sarnies. Now I'll have to buy something for lunch!!   doh!,0
"New iphone, yay! Not restoring backup, no!  Stupid apple.",0
"A few catering gigs, very cool, getting ready for the normal week.  Working on Easter.  ",0
i cant sleep ,0
"@hamporter I always walk by the annex hoping to see you, but instead I get the Nguyen family ",0
Know exactly how you feel man  re: http://ff.im/1XTN7,0
im yellinq at ma mummyy  !! lol .. she is ANGRY AT MEE  !! ,0
"I really don't want to go back to Chicago. I liked not hearing about bad politicians or Oprah, I hate Oprah.  Only 4 days left in the UK ",0
@CandiceNicolePR I haven't heard from you in while ,0
Still doing homework. ,0
@ShannaMoakler I'm afraid to fly too. I straight up REFUSE to get on a plane. It sucks because it REALLY limits where you can go ,0
Tony has changed so much. Why did he have to change? ,0
"Feeling a bit better today, at least I can walk. I have NO idea what happened yesterday. On my way to school now... Ugh... ",0
Just about to leave for another exciting day at work ,0
"@christieeee Aww, I'm so sorry dearyy ",0
Fuck la circulation ce mat1 ,0
"Can't belive it.. We're home!! So sleepy 4 hrs today..  in Round Rock, TX http://loopt.us/GEtn1w",0
I'm at disneyland again Ahaha! And i'm sad the pineapple stand is closed... I have 3 dollars ,0
